feature_name,feature_band,feature_min,feature_max,count,mse,mae,baseline_mse,baseline_mae,mae_delta_vs_baseline,direction_accuracy,baseline_direction_accuracy,direction_accuracy_delta_vs_baseline,pred_up_ratio,true_up_ratio,up_recall,down_recall,pred_mean,true_mean,pred_std,true_std,correlation,baseline_correlation,mean_abs_error_improvement_vs_baseline
h1_window_close_slope_10bar,"(0.407, 1.502]",0.4069976806640625,1.5019989013671875,99,0.0635526031255722,0.1939428448677063,0.05791279673576355,0.18451321125030518,-0.009429633617401123,0.5656565656565656,0.5252525252525253,0.04040404040404033,0.8585858585858586,0.5252525252525253,0.9038461538461539,0.19148936170212766,0.07920264452695847,-0.0032222226727753878,0.0672578513622284,0.24041637778282166,0.1720759339296523,0.0,-0.009429633890212787
h1_window_close_slope_5bar,"(-1.0699999999999998, -0.152]",-1.069000244140625,-0.152008056640625,99,0.03268769383430481,0.14189192652702332,0.02750481106340885,0.1321561187505722,-0.00973580777645111,0.5757575757575758,0.6060606060606061,-0.030303030303030276,0.8888888888888888,0.6060606060606061,0.8833333333333333,0.10256410256410256,0.08335299789905548,0.03490908816456795,0.057085469365119934,0.1635478436946869,-0.017899814212551563,0.0,-0.009735817644707477
h1_window_close_slope_5bar,"(-0.152, 0.0435]",-0.1519927978515625,0.0420074462890625,98,0.07482903450727463,0.21501149237155914,0.07063476741313934,0.19952282309532166,-0.015488669276237488,0.5408163265306123,0.5816326530612245,-0.04081632653061218,0.8367346938775511,0.5816326530612245,0.8245614035087719,0.14634146341463414,0.06789267063140869,0.04751019924879074,0.06536597013473511,0.26272740960121155,-0.032468287358802736,0.0,-0.015488690238122885
h1_window_close_slope_5bar,"(0.0435, 0.275]",0.0449981689453125,0.27301025390625,98,0.04282312095165253,0.16443589329719543,0.039140745997428894,0.1557554006576538,-0.008680492639541626,0.45918367346938777,0.5714285714285714,-0.11224489795918363,0.7448979591836735,0.5714285714285714,0.6785714285714286,0.16666666666666666,0.052407898008823395,0.039408162236213684,0.0656818374991417,0.1952332854270935,-0.008733330825729219,0.0,-0.00868048693756667
h1_window_close_slope_5bar,"(0.275, 1.183]",0.2750091552734375,1.1829986572265625,99,0.06600768864154816,0.20151954889297485,0.06018839031457901,0.18740390241146088,-0.014115646481513977,0.48484848484848486,0.47474747474747475,0.01010101010101011,0.7676767676767676,0.47474747474747475,0.7659574468085106,0.23076923076923078,0.04828661307692528,-0.022181816399097443,0.06325684487819672,0.2435435950756073,0.07377164684962323,0.0,-0.014115648823931362
h1_window_range_mean,"(0.175, 0.225]",0.1764374673366546,0.2249374836683273,99,0.0480814129114151,0.17549635469913483,0.04422934725880623,0.1684202402830124,-0.0070761144161224365,0.4444444444444444,0.5151515151515151,-0.07070707070707072,0.6868686868686869,0.5151515151515151,0.6274509803921569,0.25,0.021228406578302383,0.024858584627509117,0.04674331098794937,0.20958159863948822,-0.09997689057451874,0.0,-0.007076122101885497
h1_window_range_mean,"(0.225, 0.245]",0.2250624895095825,0.2448437362909317,98,0.05237244442105293,0.16996026039123535,0.053610946983098984,0.16677610576152802,-0.0031841546297073364,0.5612244897959183,0.6224489795918368,-0.061224489795918435,0.8367346938775511,0.6224489795918368,0.819672131147541,0.13513513513513514,0.0711163580417633,0.05734694376587868,0.060077641159296036,0.22608838975429535,0.09358997793096863,0.0,-0.0031841656535255645
h1_window_range_mean,"(0.245, 0.261]",0.245093747973442,0.2603437304496765,98,0.05028963088989258,0.17085157334804535,0.039216458797454834,0.14603900909423828,-0.024812564253807068,0.5408163265306123,0.5510204081632653,-0.010204081632652962,0.9081632653061225,0.5510204081632653,0.9074074074074074,0.09090909090909091,0.08754505217075348,-0.00017347035463899374,0.06286121159791946,0.19788669049739838,0.020723961042723633,0.0,-0.0248125643298334
h1_window_range_mean,"(0.261, 0.413]",0.2607812583446502,0.4130625426769256,99,0.06545263528823853,0.20616038143634796,0.060240764170885086,0.19317394495010376,-0.012986436486244202,0.5151515151515151,0.5454545454545454,-0.030303030303030276,0.8080808080808081,0.5454545454545454,0.7962962962962963,0.17777777777777778,0.0724378228187561,0.01731313206255436,0.06603634357452393,0.24523957073688507,0.06450661235081116,0.0,-0.012986453708656354
h1_window_range_ratio_10bar,"(0.216, 0.705]",0.2170188426971435,0.7048680782318115,99,0.05718968063592911,0.18405182659626007,0.0481104850769043,0.16278773546218872,-0.02126409113407135,0.45454545454545453,0.494949494949495,-0.04040404040404044,0.7373737373737373,0.494949494949495,0.6938775510204082,0.22,0.05116643011569977,0.002292926423251629,0.0621393620967865,0.2192816287279129,-0.1047749053551015,0.0,-0.021264083935135996
h1_window_range_ratio_10bar,"(0.705, 0.939]",0.7055960893630981,0.9387040734291076,98,0.04781555011868477,0.16856420040130615,0.04529481381177902,0.15850059688091278,-0.010063603520393372,0.5306122448979592,0.6122448979591837,-0.08163265306122447,0.8367346938775511,0.6122448979591837,0.8,0.10526315789473684,0.06970773637294769,0.05033674091100693,0.05999407917261124,0.20844905078411102,-0.01559388644946803,0.0,-0.010063587839962267
h1_window_range_ratio_10bar,"(0.939, 1.226]",0.9389671683311462,1.2251269817352295,98,0.04645870625972748,0.16460001468658447,0.045972272753715515,0.16405974328517914,-0.0005402714014053345,0.5510204081632653,0.6020408163265306,-0.05102040816326536,0.8061224489795918,0.6020408163265306,0.7966101694915254,0.1794871794871795,0.06315365433692932,0.05119387432932854,0.06356333941221237,0.2098907232284546,0.06666269454319089,0.0,-0.0005402968512201729
h1_window_range_ratio_10bar,"(1.226, 3.896]",1.2266185283660889,3.896310329437256,99,0.06464746594429016,0.20517534017562866,0.0579041950404644,0.18915970623493195,-0.016015633940696716,0.5252525252525253,0.5252525252525253,0.0,0.8585858585858586,0.5252525252525253,0.8653846153846154,0.14893617021276595,0.06803923100233078,-0.004030304960906506,0.06994306296110153,0.24036139249801636,0.09553501614705955,0.0,-0.0160156518616008
h1_window_range_ratio_5bar,"(0.283, 0.716]",0.2840059697628021,0.7160493731498718,99,0.06273504346609116,0.18584980070590973,0.06167633458971977,0.1821255385875702,-0.0037242621183395386,0.5252525252525253,0.5555555555555556,-0.030303030303030276,0.7676767676767676,0.5555555555555556,0.7636363636363637,0.22727272727272727,0.05540098249912262,0.044757574796676636,0.0625450611114502,0.2455209344625473,0.05114075743235264,0.0,-0.0037243029177941468
h1_window_range_ratio_5bar,"(0.716, 0.923]",0.7162662148475647,0.921052634716034,98,0.03776064142584801,0.15533116459846497,0.02678561769425869,0.12918397784233093,-0.026147186756134033,0.45918367346938777,0.5816326530612245,-0.1224489795918367,0.8163265306122449,0.5816326530612245,0.7368421052631579,0.07317073170731707,0.06637480109930038,0.010428572073578835,0.06342996656894684,0.16363506019115448,-0.1845425304565705,0.0,-0.02614719329202281
h1_window_range_ratio_5bar,"(0.923, 1.238]",0.9249011874198914,1.223976969718933,98,0.04822841286659241,0.1677853763103485,0.04614034295082092,0.16093727946281433,-0.00684809684753418,0.5918367346938775,0.6020408163265306,-0.010204081632653073,0.8469387755102041,0.6020408163265306,0.864406779661017,0.1794871794871795,0.06855855882167816,0.04817347228527069,0.062176838517189026,0.21089720726013184,0.020236711082194304,0.0,-0.006848119636427375
h1_window_range_ratio_5bar,"(1.238, 2.94]",1.2429111003875732,2.9404702186584477,99,0.0673035979270935,0.21332350373268127,0.062494195997714996,0.20193330943584442,-0.011390194296836853,0.48484848484848486,0.494949494949495,-0.01010101010101011,0.8080808080808081,0.494949494949495,0.7959183673469388,0.18,0.06175363063812256,-0.0040000006556510925,0.06857892870903015,0.24972845613956451,0.11932980138352331,0.0,-0.011390180684475585
h1_window_range_std,"(0.061700000000000005, 0.0926]",0.062695063650608,0.0924371257424354,99,0.04439983144402504,0.17813706398010254,0.034004583954811096,0.14933080971240997,-0.028806254267692566,0.45454545454545453,0.42424242424242425,0.030303030303030276,0.9292929292929293,0.42424242424242425,0.9523809523809523,0.08771929824561403,0.07119414955377579,-0.02781817875802517,0.057420581579208374,0.18100959062576294,0.0704854888020937,0.0,-0.028806239883932803
h1_window_range_std,"(0.0926, 0.105]",0.0929217040538787,0.1044694185256958,98,0.0643225610256195,0.17962181568145752,0.06588253378868103,0.18280521035194397,0.00318339467048645,0.6224489795918368,0.6938775510204082,-0.0714285714285714,0.826530612244898,0.6938775510204082,0.8235294117647058,0.16666666666666666,0.07136270403862,0.10071428120136261,0.06439197808504105,0.2391117513179779,-0.06950405862752783,0.0,0.003183402957356705
h1_window_range_std,"(0.105, 0.124]",0.1045390591025352,0.1240872666239738,98,0.037599142640829086,0.1568996161222458,0.03010128252208233,0.13950030505657196,-0.017399311065673828,0.4897959183673469,0.5816326530612245,-0.09183673469387754,0.7448979591836735,0.5816326530612245,0.7017543859649122,0.1951219512195122,0.055800456553697586,0.024642858654260635,0.06692519038915634,0.1726379543542862,-0.10150313620826638,0.0,-0.017399320378899567
h1_window_range_std,"(0.124, 0.294]",0.1240907236933708,0.2940484583377838,99,0.0698671042919159,0.20776678621768951,0.06734100729227066,0.20286883413791656,-0.004897952079772949,0.494949494949495,0.5353535353535354,-0.04040404040404039,0.7373737373737373,0.5353535353535354,0.7169811320754716,0.2391304347826087,0.05365218594670296,0.002494949847459793,0.06644825637340546,0.259455144405365,0.12999454813601885,0.0,-0.004897948361538119
h1_window_return_std,"(-0.000289, 0.000874]",0.0007107781129889,0.0008740889606997,99,0.03868098556995392,0.16278359293937683,0.035365257412195206,0.15510916709899902,-0.007674425840377808,0.46464646464646464,0.5151515151515151,-0.0505050505050505,0.7676767676767676,0.5151515151515151,0.7254901960784313,0.1875,0.040388792753219604,8.080719271674752e-05,0.055430807173252106,0.1879141479730606,0.06374939165223828,0.0,-0.007674418267502321
h1_window_return_std,"(0.000874, 0.000979]",0.0008748841937631,0.0009788575116544,98,0.05303578078746796,0.17939330637454987,0.04087391123175621,0.15220408141613007,-0.0271892249584198,0.47959183673469385,0.5102040816326531,-0.030612244897959218,0.826530612244898,0.5102040816326531,0.8,0.14583333333333334,0.07452664524316788,0.021346939727663994,0.06321671605110168,0.20169112086296082,-0.21693838081673986,0.0,-0.027189223646965566
h1_window_return_std,"(0.000979, 0.00114]",0.0009792868513613,0.0011436183704063,98,0.06052103266119957,0.1777184158563614,0.06119374930858612,0.1729171723127365,-0.004801243543624878,0.6326530612244898,0.673469387755102,-0.04081632653061218,0.8979591836734694,0.673469387755102,0.8939393939393939,0.09375,0.0781308263540268,0.06221429258584976,0.06295756995677948,0.24122358858585358,0.06205306167063798,0.0,-0.004801261542859119
h1_window_return_std,"(0.00114, 0.00164]",0.0011442976538091,0.0016361250309273,99,0.06406837701797485,0.2027379274368286,0.059957947582006454,0.19430316984653473,-0.008434757590293884,0.48484848484848486,0.5353535353535354,-0.0505050505050505,0.7474747474747475,0.5353535353535354,0.7169811320754716,0.21739130434782608,0.05922074243426323,0.015969697386026382,0.06848256289958954,0.24471300840377808,0.07090683732381983,0.0,-0.008434743298255281
h1_window_up_ratio,"(0.386, 0.484]",0.3870967626571655,0.4838709533214569,122,0.04532746225595474,0.16594623029232025,0.036519359797239304,0.15387897193431854,-0.012067258358001709,0.5327868852459017,0.5573770491803278,-0.024590163934426146,0.8934426229508197,0.5573770491803278,0.8823529411764706,0.09259259259259259,0.07605226337909698,0.01768852211534977,0.06119958311319351,0.19082306325435638,-0.0754521385194321,0.0,-0.012067249775711504
h1_window_up_ratio,"(0.484, 0.516]",0.5161290168762207,0.5161290168762207,81,0.06181878224015236,0.19627030193805695,0.059634674340486526,0.18103502690792084,-0.015235275030136108,0.48148148148148145,0.6049382716049383,-0.12345679012345684,0.7530864197530864,0.6049382716049383,0.6938775510204082,0.15625,0.057285092771053314,0.05595061928033829,0.06527771055698395,0.2393266260623932,-0.008916022728298037,0.0,-0.015235259312630436
h1_window_up_ratio,"(0.516, 0.581]",0.5483871102333069,0.5806451439857483,134,0.04917946457862854,0.17395953834056854,0.04232795909047127,0.16016285121440887,-0.013796687126159668,0.5074626865671642,0.5447761194029851,-0.03731343283582089,0.7835820895522388,0.5447761194029851,0.7671232876712328,0.19672131147540983,0.06096570938825607,0.01894776150584221,0.06558244675397873,0.2054131031036377,-0.034085212879616376,0.0,-0.013796659784196912
h1_window_up_ratio,"(0.581, 0.645]",0.6129032373428345,0.6451612710952759,57,0.07321813702583313,0.2057836949825287,0.0786299929022789,0.2027159333229065,-0.0030677616596221924,0.543859649122807,0.5263157894736842,0.01754385964912286,0.7719298245614035,0.5263157894736842,0.8,0.25925925925925924,0.047963179647922516,0.009631583467125893,0.0622306689620018,0.2804014980792999,0.3079970908422674,0.0,-0.0030677483433432743
