timestamp,time,open,high,low,close,spread
2025-10-23 02:30:00+0900,1761154200,151.872,152.001,151.872,151.951,0.004
2025-10-23 02:45:00+0900,1761155100,151.949,152.01,151.865,151.883,0.004
2025-10-23 03:00:00+0900,1761156000,151.882,151.911,151.784,151.825,0.004
2025-10-23 03:15:00+0900,1761156900,151.825,151.831,151.76,151.776,0.004
2025-10-23 03:30:00+0900,1761157800,151.777,151.805,151.749,151.799,0.004
2025-10-23 03:45:00+0900,1761158700,151.799,151.871,151.775,151.786,0.004
2025-10-23 04:00:00+0900,1761159600,151.786,151.843,151.749,151.799,0.004
2025-10-23 04:15:00+0900,1761160500,151.8,151.818,151.78,151.784,0.004
2025-10-23 04:30:00+0900,1761161400,151.783,151.799,151.504,151.712,0.004
2025-10-23 04:45:00+0900,1761162300,151.712,151.784,151.678,151.759,0.004
2025-10-23 05:00:00+0900,1761163200,151.76,151.811,151.696,151.701,0.004
2025-10-23 05:15:00+0900,1761164100,151.701,151.719,151.605,151.684,0.004
2025-10-23 05:30:00+0900,1761165000,151.682,151.696,151.602,151.613,0.004
2025-10-23 05:45:00+0900,1761165900,151.613,151.691,151.606,151.643,0.004
2025-10-23 06:00:00+0900,1761166800,151.643,151.731,151.643,151.695,0.004
2025-10-23 06:15:00+0900,1761167700,151.694,151.794,151.685,151.777,0.004
2025-10-23 06:30:00+0900,1761168600,151.777,151.887,151.772,151.887,0.004
2025-10-23 06:45:00+0900,1761169500,151.887,151.892,151.833,151.881,0.004
2025-10-23 07:00:00+0900,1761170400,151.881,151.916,151.85,151.893,0.004
2025-10-23 07:15:00+0900,1761171300,151.893,151.954,151.879,151.952,0.005
2025-10-23 07:30:00+0900,1761172200,151.952,151.992,151.945,151.972,0.005
2025-10-23 07:45:00+0900,1761173100,151.973,152.005,151.956,151.979,0.005
2025-10-23 08:00:00+0900,1761174000,151.98,152.01,151.934,151.949,0.005
2025-10-23 08:15:00+0900,1761174900,151.948,151.975,151.93,151.931,0.005
2025-10-23 08:30:00+0900,1761175800,151.932,151.951,151.912,151.934,0.005
2025-10-23 08:45:00+0900,1761176700,151.924,151.96,151.906,151.959,0.008
2025-10-23 09:00:00+0900,1761177600,151.974,151.974,151.878,151.881,0.043000000000000003
2025-10-23 09:15:00+0900,1761178500,151.878,151.922,151.875,151.893,0.031
2025-10-23 09:30:00+0900,1761179400,151.893,151.898,151.869,151.89,0.039
2025-10-23 09:45:00+0900,1761180300,151.89,151.891,151.874,151.877,0.038
2025-10-23 10:00:00+0900,1761181200,151.877,151.882,151.813,151.829,0.018000000000000002
2025-10-23 10:15:00+0900,1761182100,151.83,151.871,151.806,151.868,0.016
2025-10-23 10:30:00+0900,1761183000,151.868,151.878,151.849,151.878,0.023
2025-10-23 10:45:00+0900,1761183900,151.888,151.922,151.887,151.898,0.005
2025-10-23 11:00:00+0900,1761184800,151.898,151.956,151.897,151.952,0.005
2025-10-23 11:15:00+0900,1761185700,151.952,151.959,151.917,151.959,0.005
2025-10-23 11:30:00+0900,1761186600,151.959,151.964,151.918,151.953,0.005
2025-10-23 11:45:00+0900,1761187500,151.961,151.997,151.928,151.981,0.005
2025-10-23 12:00:00+0900,1761188400,151.986,152.163,151.967,152.135,0.004
2025-10-23 12:15:00+0900,1761189300,152.136,152.26,152.136,152.233,0.004
2025-10-23 12:30:00+0900,1761190200,152.236,152.258,152.186,152.22,0.004
2025-10-23 12:45:00+0900,1761191100,152.22,152.228,152.146,152.148,0.004
2025-10-23 13:00:00+0900,1761192000,152.148,152.283,152.11,152.27,0.004
2025-10-23 13:15:00+0900,1761192900,152.27,152.453,152.27,152.423,0.004
2025-10-23 13:30:00+0900,1761193800,152.423,152.454,152.365,152.365,0.004
2025-10-23 13:45:00+0900,1761194700,152.365,152.418,152.335,152.415,0.004
2025-10-23 14:00:00+0900,1761195600,152.416,152.449,152.392,152.403,0.004
2025-10-23 14:15:00+0900,1761196500,152.403,152.436,152.379,152.426,0.004
2025-10-23 14:30:00+0900,1761197400,152.426,152.483,152.424,152.472,0.004
2025-10-23 14:45:00+0900,1761198300,152.473,152.501,152.443,152.46,0.004
2025-10-23 15:00:00+0900,1761199200,152.461,152.474,152.441,152.445,0.004
2025-10-23 15:15:00+0900,1761200100,152.445,152.457,152.434,152.448,0.004
2025-10-23 15:30:00+0900,1761201000,152.449,152.458,152.391,152.397,0.004
2025-10-23 15:45:00+0900,1761201900,152.397,152.484,152.396,152.47,0.004
2025-10-23 16:00:00+0900,1761202800,152.469,152.572,152.467,152.51,0.004
2025-10-23 16:15:00+0900,1761203700,152.51,152.516,152.445,152.452,0.004
2025-10-23 16:30:00+0900,1761204600,152.452,152.477,152.435,152.461,0.004
2025-10-23 16:45:00+0900,1761205500,152.461,152.472,152.401,152.41,0.004
2025-10-23 17:00:00+0900,1761206400,152.41,152.425,152.366,152.379,0.004
2025-10-23 17:15:00+0900,1761207300,152.378,152.399,152.351,152.351,0.004
2025-10-23 17:30:00+0900,1761208200,152.352,152.381,152.321,152.321,0.004
2025-10-23 17:45:00+0900,1761209100,152.321,152.384,152.318,152.374,0.004
2025-10-23 18:00:00+0900,1761210000,152.375,152.404,152.328,152.365,0.004
2025-10-23 18:15:00+0900,1761210900,152.365,152.44,152.331,152.433,0.004
2025-10-23 18:30:00+0900,1761211800,152.433,152.584,152.42,152.528,0.004
2025-10-23 18:45:00+0900,1761212700,152.53,152.647,152.506,152.641,0.004
2025-10-23 19:00:00+0900,1761213600,152.642,152.646,152.534,152.553,0.004
2025-10-23 19:15:00+0900,1761214500,152.554,152.554,152.375,152.449,0.004
2025-10-23 19:30:00+0900,1761215400,152.45,152.541,152.437,152.442,0.004
2025-10-23 19:45:00+0900,1761216300,152.442,152.498,152.391,152.495,0.004
2025-10-23 20:00:00+0900,1761217200,152.495,152.51,152.452,152.497,0.004
2025-10-23 20:15:00+0900,1761218100,152.496,152.545,152.495,152.5,0.004
2025-10-23 20:30:00+0900,1761219000,152.499,152.608,152.471,152.594,0.004
2025-10-23 20:45:00+0900,1761219900,152.594,152.65,152.585,152.609,0.004
2025-10-23 21:00:00+0900,1761220800,152.608,152.663,152.567,152.61,0.004
2025-10-23 21:15:00+0900,1761221700,152.61,152.616,152.507,152.52,0.004
2025-10-23 21:30:00+0900,1761222600,152.52,152.623,152.52,152.592,0.004
2025-10-23 21:45:00+0900,1761223500,152.592,152.607,152.564,152.568,0.004
2025-10-23 22:00:00+0900,1761224400,152.569,152.625,152.567,152.584,0.004
2025-10-23 22:15:00+0900,1761225300,152.586,152.641,152.572,152.63,0.004
2025-10-23 22:30:00+0900,1761226200,152.63,152.684,152.608,152.68,0.004
2025-10-23 22:45:00+0900,1761227100,152.68,152.774,152.671,152.769,0.004
2025-10-23 23:00:00+0900,1761228000,152.77,152.779,152.72,152.751,0.004
2025-10-23 23:15:00+0900,1761228900,152.751,152.792,152.744,152.758,0.004
2025-10-23 23:30:00+0900,1761229800,152.759,152.769,152.707,152.707,0.004
2025-10-23 23:45:00+0900,1761230700,152.708,152.739,152.661,152.668,0.004
2025-10-24 00:00:00+0900,1761231600,152.666,152.682,152.608,152.652,0.004
2025-10-24 00:15:00+0900,1761232500,152.651,152.718,152.619,152.623,0.004
2025-10-24 00:30:00+0900,1761233400,152.631,152.641,152.521,152.544,0.004
2025-10-24 00:45:00+0900,1761234300,152.536,152.545,152.454,152.534,0.004
2025-10-24 01:00:00+0900,1761235200,152.534,152.573,152.476,152.562,0.004
2025-10-24 01:15:00+0900,1761236100,152.562,152.626,152.534,152.543,0.004
2025-10-24 01:30:00+0900,1761237000,152.543,152.673,152.5,152.671,0.004
2025-10-24 01:45:00+0900,1761237900,152.671,152.729,152.656,152.677,0.004
2025-10-24 02:00:00+0900,1761238800,152.686,152.706,152.573,152.664,0.004
2025-10-24 02:15:00+0900,1761239700,152.663,152.704,152.638,152.673,0.004
2025-10-24 02:30:00+0900,1761240600,152.673,152.681,152.611,152.629,0.004
2025-10-24 02:45:00+0900,1761241500,152.629,152.65,152.587,152.612,0.004
